"cell_features","use_landmark_genes","dense","dense_feature_layers","batch_size","residual","activation","optimizer","learning_rate","reduce_lr","warmup_lr","epochs","clipnorm","clipvalue","decay","epsilon","rho","momentum","nesterov","beta_1","beta_2"
"expression",1,"1000","1000 1000",256,FALSE,"sigmoid","rmsprop",0.068208274082523,TRUE,FALSE,368,1.33390209970129,7.59007220960118,1.96987103765481,1e-14,0.797061375766493,9.75493765722611,FALSE,4.8217292823754,8.50508740813913
"mirna",1,"1000 1000","1000 1000 1000",1024,TRUE,"tanh","rmsprop",0.0911896303695704,TRUE,TRUE,173,1.21508218754901,5.37649726035572,8.70978748355643,1e-12,6.17316107767956,1.60337278274586,TRUE,9.8482190443791,9.14794140454474
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",512,FALSE,"tanh","rmsprop",0.0427457667806232,TRUE,FALSE,306,8.08938958098606,3.91233805136509,4.19861787458416,1e-12,6.49894617965336,9.22287109880941,TRUE,7.84309135261863,6.87623756713037
"mirna",1,"1000 1000","1000 1000 1000 1000 1000",512,TRUE,"sigmoid","adam",0.0558865924301973,TRUE,FALSE,164,1.23213750242201,2.43622531653909,0.960050412114942,1e-14,2.17791690035038,4.54236301986384,TRUE,9.07127571757023,4.6940988190168
"expression",1,"1000 1000","1000 1000",512,FALSE,"relu","sgd",0.0986003839300116,FALSE,FALSE,305,4.81585739158122,2.23899173084771,5.08686542505515,1e-06,5.24020339211961,0.977207349525997,FALSE,5.45663947525668,5.58825164380109
"mirna",1,"1000 1000 1000 1000","1000",256,TRUE,"tanh","adam",0.0468599490555975,FALSE,TRUE,221,2.52912145733225,6.44656165159684,0.16402049211436,1e-08,7.58421605480671,7.55990663599456,FALSE,4.58429856838691,8.73154009783006
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000",1024,TRUE,"relu","adam",0.028875543757104,FALSE,FALSE,273,4.59403536078174,5.04474045605635,0.339059900807915,1e-10,1.92528029564154,3.69858481549658,FALSE,1.55262276338479,3.09773444400817
"mirna",1,"1000","1000 1000 1000",32,FALSE,"tanh","adam",0.0870201719070905,FALSE,TRUE,406,6.93360879053633,8.57575591597807,9.56495036993408,1e-12,2.52926899850997,0.910444445202593,FALSE,9.36422546343447,6.77482414138354
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000",128,TRUE,"tanh","adam",0.0203317288654562,FALSE,FALSE,390,3.04504904726079,0.659922945843188,7.98460040907026,1e-12,7.97728707232105,2.2844809360092,TRUE,4.40618962901844,3.54865775695777
"mirna",1,"1000","1000 1000 1000",32,FALSE,"tanh","rmsprop",0.00460761950786259,FALSE,TRUE,214,9.79931437683829,8.36538658695728,6.43718172987807,1e-10,1.02410402828168,9.45276073076297,FALSE,0.794747136883356,0.814415216691002
"expression",1,"1000 1000","1000 1000 1000 1000 1000",512,FALSE,"tanh","sgd",0.0682882294864212,TRUE,TRUE,343,9.7926607542629,1.46655491746511,6.97697811415303,1e-14,8.18085135644084,4.32708099985495,TRUE,0.00120289699175889,2.85300914868465
"expression",1,"1000 1000","1000 1000 1000 1000",64,TRUE,"sigmoid","adam",0.0130392000400339,TRUE,TRUE,420,9.18810598596607,9.20738371979689,0.377852516883286,1e-12,4.83605354754236,1.79293775998405,TRUE,2.4424401655058,7.94358220335563
"mirna",1,"1000 1000 1000 1000 1000","1000 1000",128,TRUE,"sigmoid","rmsprop",0.0135863181567413,FALSE,FALSE,338,6.88948465308939,7.40120595735624,5.29981037940248,1e-12,2.57135247309167,5.06559510370251,FALSE,7.46114280758694,3.20239936262808
"expression",1,"1000","1000 1000",512,FALSE,"relu","rmsprop",0.0825100558364838,TRUE,FALSE,182,2.94695046229179,9.84629200678879,8.91896614986821,1e-08,9.51941237090805,2.99343539690599,TRUE,7.53077478559128,5.65799017302621
"expression",1,"1000","1000 1000 1000 1000",128,FALSE,"relu","adam",0.0805990335234211,TRUE,FALSE,309,7.95824623694139,4.09265450003312,7.86460422644159,1e-08,5.99015302976785,2.04255755449296,TRUE,2.23458422532728,5.42448619485175
"mirna",1,"1000 1000","1000 1000",64,TRUE,"tanh","sgd",0.0126054163044496,FALSE,TRUE,335,5.03422470070373,2.96615644193872,6.37041092086234,1e-08,6.54487018686475,0.868483259074856,FALSE,8.33893582976686,6.16714732440541
"mirna",1,"1000 1000 1000 1000","1000 1000",128,FALSE,"relu","adam",0.0276851563191093,FALSE,FALSE,425,2.2907739391374,7.45541997954426,1.59121649231529,1e-14,5.84749047425217,7.84986993858824,TRUE,1.65344140368791,6.53971512882732
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",128,FALSE,"relu","adam",0.0456792115059683,FALSE,FALSE,332,4.40254603467913,1.67046148873342,1.74943506981945,1e-14,9.15589212409564,1.31913055678713,FALSE,6.2275164420205,4.53891760836548
"mirna",1,"1000 1000 1000","1000",64,TRUE,"sigmoid","sgd",0.0168710933303266,FALSE,FALSE,294,2.13486892631871,2.35873426928792,4.3370935960277,1e-12,1.74337177513708,3.61197872702498,FALSE,8.53359166312691,7.13852465881247
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",256,TRUE,"relu","adam",0.0546863996192857,FALSE,TRUE,287,7.88117024152894,8.30906421097587,5.79335216204636,1e-08,4.44065994817643,6.20676923293271,FALSE,7.3796584438552,3.57908638361788
"mirna",1,"1000","1000 1000 1000 1000",1024,TRUE,"sigmoid","sgd",0.0333805390966604,TRUE,TRUE,282,6.7838064165539,8.79533765357482,1.31482736600214,1e-10,8.91787876549594,0.265289640118135,TRUE,4.65135195959275,0.893149913471265
"expression",1,"1000 1000 1000","1000 1000 1000 1000 1000",64,FALSE,"tanh","sgd",0.0952378172606735,TRUE,TRUE,267,6.99073788279348,8.76689445904906,7.85239270319929,1e-06,7.65556760753655,4.15239558818634,FALSE,5.37554587652521,4.19392286127037
"mirna",1,"1000","1000 1000",32,TRUE,"tanh","rmsprop",0.0482878094076956,TRUE,FALSE,338,5.01919736881003,9.86251401453446,2.36408302983735,1e-06,3.7422501937976,2.73288709828397,FALSE,5.44138276440845,8.40679992555325
"mirna",1,"1000 1000 1000 1000 1000","1000",256,FALSE,"tanh","adam",0.0724619787838238,FALSE,TRUE,414,3.50119660403387,5.59168644206109,3.76208340395242,1e-08,0.968635291312728,5.08547443523072,FALSE,1.87125510271085,1.95776607928819
"expression",1,"1000 1000 1000","1000 1000 1000 1000",1024,FALSE,"sigmoid","rmsprop",0.0261930257014198,FALSE,FALSE,110,2.16777718947903,5.06479637017743,8.19027946286835,1e-06,3.10679260833276,8.07739773009904,TRUE,0.389614207605942,0.939949443582376
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",32,FALSE,"sigmoid","sgd",0.0489272731896055,TRUE,TRUE,332,6.13247705496306,2.92280208299069,8.4262166796776,1e-12,7.32160390058809,8.82665567270131,TRUE,8.80847869535725,8.51161940540281
"mirna",1,"1000 1000","1000",64,FALSE,"sigmoid","sgd",0.0405883700775023,TRUE,TRUE,126,8.34974896340075,1.00283908398547,5.12113313452108,1e-06,7.74730696023253,1.0286790255201,FALSE,4.95514996595119,0.743169243405447
"mirna",1,"1000 1000 1000 1000","1000",32,FALSE,"relu","adam",0.0617687216288443,FALSE,FALSE,452,6.28761493412637,9.8687716918728,5.10802031958825,1e-14,2.5168735952619,1.38771115727024,FALSE,0.884768592993004,7.92017169727681
"expression",1,"1000","1000 1000",128,FALSE,"tanh","rmsprop",0.0608025489976165,TRUE,TRUE,379,1.54920571076116,6.19505826227076,9.70776512020035,1e-06,1.01678166356473,9.99302124376642,TRUE,4.48094809541008,5.28900344333258
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",256,TRUE,"tanh","rmsprop",0.0481700043309454,FALSE,FALSE,199,7.5575624663167,4.47362061829788,2.29542579807458,1e-10,9.11703941439339,0.00757610152824782,TRUE,2.00046422205663,3.48027623920784
"expression",1,"1000","1000 1000 1000",32,FALSE,"relu","rmsprop",0.036733029109311,FALSE,TRUE,326,4.47655413807153,1.43753467919138,3.70530501027359,1e-12,7.61561538386824,2.69040965129738,FALSE,1.55656915080736,1.32463203362726
"mirna",1,"1000","1000",128,TRUE,"tanh","rmsprop",0.0241563520399377,FALSE,TRUE,282,8.85126293315546,9.46432865872839,7.06591974154697,1e-10,1.53648702092227,0.173051040782593,TRUE,8.00079683236799,3.56872141948994
"expression",1,"1000 1000 1000 1000","1000",1024,FALSE,"tanh","sgd",0.0249503872965329,TRUE,TRUE,478,3.356609219819,9.49456614766753,0.846181956253713,1e-12,4.61614127339771,8.32864331808523,TRUE,7.29505237415263,7.83626704011981
"expression",1,"1000","1000 1000 1000 1000 1000",128,TRUE,"sigmoid","rmsprop",0.0743846852123408,FALSE,FALSE,111,1.87347125366267,8.78271941625066,4.99989915843704,1e-14,4.01426644390089,6.17971385378623,FALSE,9.02596982805191,3.93895440544568
"expression",1,"1000 1000","1000 1000",512,TRUE,"tanh","rmsprop",0.0936601805131199,TRUE,FALSE,269,5.65537751240097,7.72816151544933,9.84029507041094,1e-10,7.68978749583214,1.53007890923298,TRUE,5.50963071315572,0.450647572495555
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",128,TRUE,"sigmoid","sgd",0.0309168743935793,TRUE,FALSE,347,9.41189566924499,3.13571699751734,0.705107560163597,1e-14,2.90789024793322,2.18820405437029,FALSE,1.45326413892814,0.5752088990315
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",512,FALSE,"tanh","rmsprop",0.0804201961057422,FALSE,FALSE,124,3.11123624389273,2.00775517482872,0.223057778739603,1e-14,9.60934782647199,8.40840967713506,FALSE,9.78949026005107,5.15680681687045
"mirna",1,"1000 1000 1000 1000","1000",512,TRUE,"sigmoid","adam",0.0114160736628664,TRUE,TRUE,452,3.92551864618239,9.95992436528965,7.05545573588694,1e-12,7.68474669330794,2.81849802425015,TRUE,5.4012539078565,7.73130524047356
"expression",1,"1000","1000",1024,TRUE,"tanh","sgd",0.0508157849628859,FALSE,TRUE,298,2.98260034855316,9.51253782105062,6.50849301099428,1e-06,9.2171729454217,9.94330124658067,TRUE,3.77797995607797,2.28105405778603
"expression",1,"1000 1000 1000 1000 1000","1000 1000",256,TRUE,"relu","sgd",0.0763511748903325,FALSE,FALSE,232,7.56741442355904,9.8962997348262,7.18049424652942,1e-10,4.11911490977909,1.63422697000322,FALSE,2.16705855573006,2.48192777966433
"mirna",1,"1000 1000 1000 1000 1000","1000 1000",1024,TRUE,"relu","rmsprop",0.0480929027437303,TRUE,TRUE,298,6.85360459233172,9.11704986929395,9.58505276245414,1e-14,2.8712702211387,6.28777090382413,TRUE,5.04875692279718,9.78176665555791
"mirna",1,"1000 1000 1000","1000 1000",128,TRUE,"relu","sgd",0.0563041600239292,TRUE,TRUE,433,4.20357704472957,5.89885068760211,2.37498677581083,1e-14,3.23566305709183,7.21404387942865,FALSE,4.05288004741569,1.90623511386946
"mirna",1,"1000 1000 1000","1000 1000",1024,TRUE,"sigmoid","adam",0.0148646419309465,TRUE,TRUE,204,2.80584157421987,1.29368460140271,0.738383521611104,1e-10,2.69370295497978,2.99937032938236,TRUE,7.56307693356424,1.22849439248666
"expression",1,"1000","1000",1024,FALSE,"relu","rmsprop",0.087266310229391,TRUE,TRUE,442,6.96203993757161,3.93473516024796,9.94634234262048,1e-08,8.18527821701637,2.71572359062149,FALSE,2.83388958307138,7.38399758873428
"mirna",1,"1000 1000 1000","1000 1000 1000",256,TRUE,"relu","rmsprop",0.00195838430269695,FALSE,FALSE,413,3.52449417599212,7.02483762890768,1.10542088148766,1e-14,8.66894605277302,3.64071888326434,FALSE,0.098601172204167,5.14765355769821
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",512,FALSE,"relu","rmsprop",0.0887435134977219,FALSE,FALSE,434,8.02219978321971,6.58851493414913,3.59468527498539,1e-08,6.51307894983943,2.01307780889911,TRUE,6.84037341193894,7.96588831622974
"mirna",1,"1000 1000 1000","1000 1000 1000 1000 1000",512,FALSE,"sigmoid","sgd",0.0140065928570794,FALSE,FALSE,388,7.5743073919092,0.424831649955994,5.09884876783472,1e-10,0.704346176548665,8.24568933842238,TRUE,7.21610378524351,7.10438359015772
"mirna",1,"1000 1000 1000 1000 1000","1000 1000",256,FALSE,"tanh","adam",0.0102192167328752,TRUE,TRUE,136,8.94624423674611,7.43022038015024,4.77095615541679,1e-14,9.90104375719227,5.89742039644276,TRUE,3.12917223187667,9.67356510970555
"mirna",1,"1000 1000","1000 1000 1000 1000 1000",1024,TRUE,"relu","adam",0.0299651233960374,FALSE,TRUE,159,5.16631136841187,9.27753251699205,3.92613808324677,1e-06,3.77622531424403,9.7169133970933,TRUE,9.18266983081925,6.13452463902715
"expression",1,"1000 1000","1000 1000",32,TRUE,"sigmoid","adam",0.0472412745609252,FALSE,TRUE,386,7.96088988826918,3.14621222061859,7.20834483352723,1e-06,0.0966636817645222,5.26087571943994,FALSE,2.8431954752043,0.444311809868517
"mirna",1,"1000 1000","1000 1000 1000",1024,TRUE,"sigmoid","rmsprop",0.067710593419053,FALSE,FALSE,259,9.85501576245596,9.75385909780906,5.52716744599165,1e-06,3.24351016916929,1.69479958401993,FALSE,8.72025853404358,6.25680180733463
"mirna",1,"1000 1000 1000","1000 1000 1000",256,TRUE,"sigmoid","adam",0.0762541752962697,FALSE,FALSE,284,3.75574968035473,1.7815335106635,8.65514541753684,1e-10,8.13220995779235,6.71264605503413,FALSE,0.49073365409949,2.64453541172382
"mirna",1,"1000 1000","1000 1000 1000 1000 1000",64,FALSE,"tanh","rmsprop",0.028140529010126,TRUE,FALSE,468,8.58511494353254,8.96502301184989,0.37155230262666,1e-14,5.71258016552454,9.96343768254505,TRUE,3.14638421528162,2.25458052810629
"mirna",1,"1000 1000 1000","1000 1000 1000",32,TRUE,"sigmoid","sgd",0.023119577349517,TRUE,FALSE,457,2.81999675300208,3.32388461453953,8.88557846154668,1e-06,0.496293807893458,2.9325269578211,TRUE,0.962626105009059,4.73341635356826
"mirna",1,"1000 1000 1000 1000","1000 1000",256,TRUE,"relu","sgd",0.019866156736733,FALSE,FALSE,187,2.66759257574453,8.4760175662934,2.54263383968035,1e-08,5.61418834596288,4.24464106880245,TRUE,8.39052015276727,0.867061728300652
"expression",1,"1000 1000 1000","1000 1000",64,FALSE,"tanh","rmsprop",0.0939192219290855,TRUE,TRUE,403,1.17282736870552,3.33144669904084,9.79041888391599,1e-06,0.011656032330782,6.17270011234097,FALSE,3.68764220724906,5.19840902330573
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",64,TRUE,"relu","adam",0.074855346676738,FALSE,FALSE,203,1.48624139941047,4.78450953340505,3.76741300574038,1e-14,4.17939833208058,8.09197727327235,TRUE,8.7313978753591,5.61561216850686
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",1024,FALSE,"tanh","adam",0.0907451356952742,FALSE,TRUE,160,5.62608918017192,3.84832028499899,1.07115882722544,1e-06,3.62845974018029,1.37831399287912,TRUE,3.39302763976618,8.86654620133382
"mirna",1,"1000 1000 1000 1000 1000","1000",256,FALSE,"sigmoid","rmsprop",0.0356192491567799,TRUE,TRUE,192,9.12388008989159,1.70442537837661,6.98850100008887,1e-12,5.73188083308761,0.507035118578933,FALSE,0.407057506761744,0.71438529176594
"expression",1,"1000 1000","1000 1000",128,TRUE,"sigmoid","sgd",0.0663330695522836,FALSE,TRUE,228,0.0531320092639347,3.67862195655579,2.32636881132028,1e-06,0.612308794052612,6.2449768999021,TRUE,9.2332597041466,8.6266194342766
"expression",1,"1000","1000 1000 1000 1000 1000",32,TRUE,"relu","sgd",0.0272934423396179,TRUE,FALSE,328,9.04722630763373,3.21879641237294,9.59896924329107,1e-14,1.10624137266872,0.55399157717824,FALSE,0.53576603516203,4.25266848650933
"mirna",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000 1000",32,TRUE,"tanh","adam",0.0349904796252867,TRUE,FALSE,406,2.14660912791445,6.04443582080928,4.17685894581024,1e-12,2.00230927251074,0.0189061376277823,FALSE,7.11717280243838,4.31100146028334
"expression",1,"1000 1000 1000 1000","1000 1000 1000 1000 1000",1024,TRUE,"relu","adam",0.0183509652845062,TRUE,FALSE,350,9.55331130088898,2.02373765559051,5.67347816021182,1e-14,0.524498063992714,7.71759502719156,TRUE,1.31881828387133,0.379282205788188
"expression",1,"1000 1000","1000 1000",128,TRUE,"relu","rmsprop",0.0455140073725097,FALSE,TRUE,457,1.41707086615514,8.38406412548185,1.93025356414495,1e-14,7.57654353443382,5.98416861556121,FALSE,6.63208347558272,1.16298971917061
"expression",1,"1000 1000 1000 1000","1000",128,TRUE,"tanh","rmsprop",0.0662274937925231,TRUE,FALSE,401,6.60688093106883,0.623365561685028,8.24199868846103,1e-12,9.71898845320212,5.32367069168598,TRUE,4.77557250688228,5.73901809484102
"expression",1,"1000","1000 1000 1000 1000 1000",128,FALSE,"tanh","adam",0.0557689513052838,TRUE,FALSE,149,2.57155415543242,7.30146451200841,5.05722781450138,1e-10,4.32327122560644,4.48927771318704,TRUE,1.29525037149164,6.47645481222236
"mirna",1,"1000 1000 1000","1000 1000 1000",64,FALSE,"tanh","sgd",0.0485493834750125,FALSE,TRUE,348,4.35101894693566,2.00392071819968,6.12590491991839,1e-06,5.64618924129246,8.46379525011173,TRUE,6.73540475128461,7.98238709806019
"mirna",1,"1000 1000 1000 1000","1000",1024,TRUE,"sigmoid","adam",0.0302973718320595,TRUE,TRUE,117,2.21465964879859,1.86148615572101,7.19529912320548,1e-08,0.214023628392686,1.70407688781735,TRUE,3.43992192475253,0.640413061880503
"mirna",1,"1000 1000 1000 1000 1000","1000",128,TRUE,"relu","sgd",0.0386982429185391,TRUE,FALSE,309,3.30811489961243,8.57321346485239,3.78618989690207,1e-08,9.48686399667848,8.34297666717554,TRUE,8.81459334846519,0.423626628120553
"expression",1,"1000 1000 1000 1000 1000","1000",512,FALSE,"tanh","adam",0.0541514341664524,TRUE,FALSE,491,0.412139138373637,9.55680613272754,1.45266741359257,1e-06,4.93611887479159,3.90134185352712,FALSE,5.3407087286812,1.08760096074708
"expression",1,"1000 1000 1000 1000 1000","1000",512,TRUE,"relu","sgd",0.0362211418566632,FALSE,TRUE,395,4.36125149304423,0.0225842537879003,4.84885366605246,1e-12,7.10726274140567,5.18535006463644,FALSE,6.31349635047942,5.12836456768586
"expression",1,"1000 1000 1000 1000","1000",256,TRUE,"relu","sgd",0.0503352838443155,FALSE,FALSE,422,8.82767319118175,9.70087158422943,0.297508710107068,1e-14,7.65060011613083,7.68536662488012,FALSE,4.22142078204883,7.65572563730042
"mirna",1,"1000","1000 1000 1000 1000",256,TRUE,"relu","rmsprop",0.0379274442635009,TRUE,TRUE,290,8.48607454278821,2.18210300144556,4.51478529074928,1e-08,5.67771632435656,6.3757000651292,FALSE,7.559753551092,9.75474216061629
"mirna",1,"1000 1000 1000","1000 1000",256,FALSE,"relu","rmsprop",0.0864181747718623,FALSE,FALSE,327,7.43212214570538,7.70917294466909,9.47226631802157,1e-12,2.34171073638684,7.56029777016141,TRUE,0.319796919631573,1.62666915865908
"mirna",1,"1000 1000 1000 1000","1000 1000 1000 1000",32,TRUE,"sigmoid","rmsprop",0.0321855164092088,FALSE,FALSE,465,7.47163304878273,7.01068152795538,2.77992726864177,1e-10,1.07440528295879,1.9298789356614,FALSE,1.41970839492827,5.37052069361334
"expression",1,"1000 1000","1000 1000 1000",512,TRUE,"tanh","rmsprop",0.0297016540678956,FALSE,TRUE,101,5.53037735421341,4.66573306686159,4.82692342511145,1e-08,5.46493156717714,1.22517631418421,FALSE,5.74140530848371,8.9424606338153
"expression",1,"1000 1000 1000","1000 1000 1000",256,FALSE,"tanh","rmsprop",0.0624187685504241,FALSE,TRUE,152,7.59118532648125,5.32737722152893,3.45716862600762,1e-10,0.41957331999846,9.29563670876902,FALSE,5.25802694877922,4.87015423173582
"mirna",1,"1000 1000 1000 1000","1000 1000",64,FALSE,"tanh","sgd",0.0832548548507036,TRUE,FALSE,122,5.07897761962271,0.838728538631215,7.22924119779258,1e-06,1.8658738317253,7.90703367428272,TRUE,6.96994332289201,9.54154243178189
"mirna",1,"1000 1000 1000","1000",32,TRUE,"tanh","rmsprop",0.0808003972881412,FALSE,FALSE,142,7.06368647694743,4.62896888652971,0.699852337993216,1e-10,3.68218480414012,8.07408237414318,FALSE,9.50861977025778,4.46716172161069
"mirna",1,"1000 1000","1000",32,TRUE,"tanh","rmsprop",0.00343848217983249,TRUE,TRUE,271,5.25375074328316,8.71538677078202,2.79487636183388,1e-10,1.50877092706708,3.22732093062019,FALSE,5.56471835000587,1.13069077447988
"expression",1,"1000 1000 1000 1000 1000","1000 1000",32,FALSE,"tanh","adam",0.0928474574457774,FALSE,TRUE,293,4.07129413712054,3.65244622161499,9.22616758556571,1e-14,3.23329184558675,9.31285597322858,FALSE,9.15847878436498,4.98978194238593
"expression",1,"1000 1000 1000 1000 1000","1000 1000 1000 1000",1024,TRUE,"sigmoid","adam",0.0314695008617976,TRUE,TRUE,208,7.77686082589447,5.46434472353171,3.25557486791979,1e-12,2.25503366641528,7.93586925179814,TRUE,4.02607588031167,7.93382902535611
"mirna",1,"1000 1000 1000 1000","1000 1000 1000",64,TRUE,"sigmoid","adam",0.0600861565820574,TRUE,TRUE,280,6.20710768020567,0.517419914042411,7.79798031400074,1e-12,4.48834086792182,1.70983296722989,FALSE,5.49027499035146,1.75309427478837
"expression",1,"1000 1000 1000 1000 1000","1000 1000",512,TRUE,"sigmoid","rmsprop",0.0888568582092525,TRUE,FALSE,145,5.12964381675634,0.299453159842108,5.31145811754279,1e-06,7.55072880475521,1.76600091812899,TRUE,7.90620406325325,5.79976047872282
